customer_key,first_name,last_name,email,phone,date_of_birth,gender,address_line1,address_line2,city,state,postal_code,country,customer_segment,loyalty_tier,join_date
CUST-000456,Michael,Young,richard25@example.net,001-466-905-9867x87442,1989-04-27,Male,485 Oconnell Underpass Suite 942,,West Susan,PW,16053,USA,Regular,,2022-11-09
CUST-000457,Lisa,Patterson,anthony00@example.org,(345)739-3132,1999-07-20,Male,05570 Cynthia Manors,Apt. 144,Melissahaven,RI,50710,USA,VIP,,2025-09-27
CUST-000458,Christine,Moran,victorjefferson@example.org,(377)546-2025x82543,1995-07-29,Male,812 Mary Crossroad,,New Douglas,MP,85061,USA,Regular,Gold,2023-12-29
CUST-000459,Kevin,Davis,frodgers@example.net,264.472.3875,1993-02-25,Other,172 Rachel Neck Suite 545,,Timothyfurt,FL,75371,USA,Regular,Bronze,2022-11-09
CUST-000460,Mark,Montgomery,qreyes@example.net,416.308.2717,1973-08-21,Other,73992 Mark Extensions,Apt. 999,Lake Robert,GA,13714,USA,New,Bronze,2025-08-30
CUST-000461,Lauren,Sandoval,bowmanjoel@example.net,(732)655-3983,1961-08-23,Female,7732 Roberts Brooks,,Joseview,OK,65790,USA,New,Silver,2025-01-13
CUST-000462,Jessica,White,lmunoz@example.com,5299271205,1992-09-12,Female,137 Taylor Point Apt. 220,,East Laurafurt,VA,95673,USA,VIP,Silver,2024-09-01
CUST-000463,Amy,Thompson,bakerangela@example.net,+1-878-288-9753x58523,1995-02-25,Male,04436 Lisa Walk,Suite 171,Maryburgh,IL,95915,USA,Regular,Gold,2025-06-04
CUST-000464,Sarah,Davis,dawnjackson@example.net,001-550-214-3748,1983-05-25,Female,96713 Davis Crescent,,South Brandon,FL,96413,USA,Regular,,2024-07-19
CUST-000465,Jared,Wilson,wortiz@example.net,(301)491-1166,2002-05-16,Other,90725 Randolph Flat,Apt. 049,South Omar,IL,70775,USA,VIP,Gold,2023-04-17
CUST-000466,Harold,Curtis,kimberly12@example.com,(711)240-8682,1981-02-24,Female,29462 Mary Ramp Apt. 556,,Port Judytown,AS,28631,USA,New,,2022-11-16
CUST-000467,Ashley,Reed,xcolon@example.org,771.724.3658,1969-03-29,Other,04120 Veronica Center,,Martinezburgh,NJ,30753,USA,Regular,Gold,2024-12-25
CUST-000468,Joshua,Jackson,ramosjennifer@example.org,(469)206-3224x81554,1958-10-24,Male,30109 Velez Lodge Suite 975,,Orozcoport,RI,09005,USA,New,Gold,2024-07-05
CUST-000469,Brittany,Osborne,nathan62@example.org,371-324-7601x080,1947-04-12,Female,683 Shannon Harbor,,South Evanhaven,AZ,71853,USA,New,Bronze,2023-12-13
CUST-000470,Connor,Acosta,seth29@example.org,001-215-907-1380x6713,1989-09-24,Male,04584 Evans Unions Suite 213,,North Annetteburgh,MI,70190,USA,New,Silver,2022-11-16
CUST-000471,Erica,Griffin,fcarlson@example.org,418.905.3396,2002-12-02,Male,6215 Alicia Village Apt. 700,,West Richardchester,CT,41212,USA,VIP,Gold,2025-05-31
CUST-000472,Courtney,Johnson,popebrent@example.net,671.240.0493x8819,1964-09-07,Other,2049 Lindsey Hills,Suite 698,Fowlerland,ID,61219,USA,VIP,Silver,2025-09-24
CUST-000473,Gina,Cervantes,vmorrison@example.com,966-912-3740,1980-10-23,Female,25623 Aguilar Crescent,,Romanland,VT,35118,USA,VIP,Bronze,2024-08-09
CUST-000474,Ryan,Travis,anthonymcdonald@example.net,382.511.6020x418,1968-02-09,Other,11708 Reilly Pass Apt. 186,,Kevinberg,GA,99831,USA,VIP,Bronze,2023-05-01
CUST-000475,Stacey,Stephenson,ashleyalexander@example.net,(770)982-0048x067,1986-10-31,Male,69149 Davis Rue,,East Williamfort,TX,77889,USA,New,Bronze,2023-03-13
CUST-000476,Frederick,Santiago,stevengoodwin@example.net,+1-770-840-9531x41961,1947-08-11,Male,74883 Sharp Knoll,,Port Sarahshire,AS,86829,USA,New,Gold,2023-08-25
CUST-000477,Raymond,Carter,dyersara@example.net,+1-649-466-8349x6047,1948-12-01,Other,85162 Tina Knolls,,Port Crystal,KY,71623,USA,New,Silver,2024-11-05
CUST-000478,Aaron,Ponce,josephross@example.net,339.806.2467x28799,1946-03-24,Male,41319 Michael Throughway,,Port Morgan,VT,53897,USA,New,Bronze,2024-06-23
CUST-000479,Jason,Cortez,petersontina@example.org,958-481-6502x544,1961-05-09,Other,5034 Johnson Port,Suite 617,Mosleyland,WI,68106,USA,VIP,Gold,2023-02-28
CUST-000480,Jonathan,Medina,paynestephanie@example.net,6678821417,1977-05-28,Male,59266 Gardner Ridges,,Lake Theresa,MO,91789,USA,New,Bronze,2023-03-20
CUST-000481,Scott,Conrad,sbradley@example.org,759-545-0119x29207,1988-09-29,Other,051 Thomas Manors Apt. 398,Suite 365,South Theresa,SD,16985,USA,New,,2024-09-09
CUST-000482,Beth,Murphy,grayadrian@example.org,+1-894-624-8942x046,1994-04-28,Other,7605 Baker Bridge Suite 565,,Avilamouth,ND,04326,USA,Regular,Bronze,2023-02-19
CUST-000483,Kimberly,Parker,tami38@example.net,4628354662,1966-01-14,Other,16599 Perez Center Apt. 622,,East Edwinburgh,WV,59735,USA,Regular,Silver,2024-07-20
CUST-000484,Nicole,Benson,icollins@example.com,+1-616-801-1241x158,2007-06-02,Other,017 Olson Park,,East Nancy,HI,76239,USA,Regular,Gold,2024-02-14
CUST-000485,Shelly,Wallace,galvanjoshua@example.org,001-664-526-1212x038,1991-03-02,Other,3659 Delacruz Place Apt. 785,Apt. 548,West David,TN,73572,USA,Regular,,2024-08-15
CUST-000486,Jesse,Nguyen,michael40@example.org,+1-464-945-4752x31123,1962-10-27,Female,917 Santana Locks Apt. 342,,Jacksonborough,VI,73257,USA,Regular,Silver,2024-12-02
CUST-000487,Gina,Weiss,agomez@example.net,+1-501-296-3045,1969-03-11,Female,8824 Mark Forks,,Alexanderville,NY,09561,USA,Regular,Bronze,2024-06-14
CUST-000488,Randy,Wells,willie16@example.com,(544)745-4460,1988-03-16,Female,937 Alexis Spur Suite 391,Apt. 878,Morganfurt,AS,82040,USA,Regular,Gold,2024-12-24
CUST-000489,Ronald,Willis,nicoleduran@example.net,9454792714,1960-10-28,Female,19864 Joseph Ford,Apt. 972,East Ashley,CT,20286,USA,VIP,Bronze,2024-07-16
CUST-000490,Tricia,Keller,kjohnson@example.net,428.380.9832,1947-08-29,Female,23200 Heather Lights,Suite 661,North Williamside,PW,89202,USA,VIP,Gold,2025-10-06
CUST-000491,Paul,Smith,meyersjaime@example.com,240-938-4531,1962-04-01,Female,54695 Austin Flat,,South Maryfurt,PW,24405,USA,New,,2024-04-12
CUST-000492,Lisa,Ramirez,stephanie96@example.com,350-306-6664,1945-08-29,Male,4113 Smith Mission Suite 169,,Kelseyfort,AZ,69024,USA,VIP,Bronze,2022-11-05
CUST-000493,Michael,Hoffman,russellkelley@example.com,+1-826-989-9962,1994-04-14,Other,688 Thomas Springs,,Harringtonland,MN,04516,USA,VIP,Silver,2024-09-06
CUST-000494,Brittany,White,kanthony@example.com,(409)832-0126x5789,1945-10-06,Female,095 Shelley Tunnel,,Wardhaven,MD,15938,USA,Regular,,2023-12-13
CUST-000495,Stephen,Mccarthy,tracycruz@example.org,818-482-4199,1972-04-15,Female,29758 Shannon Valleys,,Jenniferstad,KY,17788,USA,VIP,,2024-03-20
CUST-000496,Angela,Becker,todd05@example.com,001-882-509-2257x09001,2003-02-18,Other,4072 Margaret Harbors Suite 282,,Paigeview,AL,08157,USA,VIP,Silver,2023-02-25
CUST-000497,Abigail,Dougherty,eugenegreen@example.com,912.361.6850,1948-07-19,Other,011 Villegas Ridge Apt. 711,,Jacobland,WA,06218,USA,VIP,Bronze,2023-02-07
CUST-000498,Jeremy,Montoya,kbrown@example.org,200.971.6950,1960-12-28,Female,948 Lyons Forks,,Port Ashley,NH,54660,USA,New,,2025-01-25
CUST-000499,Ashley,Grimes,mcooper@example.com,371-561-9827x348,2001-08-23,Female,45025 Walker Falls,,South Patriciaborough,FM,95970,USA,VIP,,2024-08-13
CUST-000500,Jonathan,Gallagher,matthewhull@example.com,606.548.6067x39834,1979-04-23,Male,3646 Amber Isle,,Brianmouth,KY,92865,USA,New,Bronze,2023-12-01
CUST-000501,Michael,Harvey,christopher62@example.org,001-220-990-8551,1984-06-17,Female,091 Cory Corner Apt. 786,,New Valerietown,FL,43562,USA,Regular,Gold,2022-12-26
CUST-000502,Janet,Wallace,sbrown@example.org,(406)295-3541,2001-02-03,Other,75950 Eric Mall,,North Luismouth,IL,94803,USA,Regular,Bronze,2025-04-02
CUST-000503,Rebecca,Reed,scott95@example.org,740.771.7327x980,1985-05-27,Male,100 Roberts Springs,,West Kendra,AL,27143,USA,Regular,Bronze,2025-08-17
CUST-000504,Beth,Smith,david03@example.com,3895411849,2007-03-28,Other,928 Reed Terrace Apt. 595,,North Michael,CA,04860,USA,VIP,Silver,2024-11-27
CUST-000505,Tamara,Hudson,schneiderraymond@example.com,+1-501-986-7740,1976-05-24,Male,339 Parker Square,,Michelletown,AL,51963,USA,Regular,Bronze,2023-01-06
CUST-000506,Nicholas,Charles,matthewsmith@example.org,+1-350-917-3654x2624,1978-09-06,Male,029 Jeffery Forges,Suite 511,Lake Kristinshire,AZ,84800,USA,New,,2024-04-22
CUST-000507,Robert,Rhodes,john88@example.com,643.702.1166x73290,2005-03-03,Other,9887 Vincent Wall Apt. 129,Suite 426,East Stephaniebury,MT,88455,USA,VIP,Silver,2025-07-09
CUST-000508,Harold,Smith,stephengomez@example.org,347-370-9207,1995-04-23,Other,80236 Corey Underpass,,North Michael,PW,69239,USA,Regular,,2025-04-01
CUST-000509,Alexa,Browning,parksariana@example.com,318-763-8558,1980-09-06,Male,721 Hawkins Cape Apt. 537,,North Amy,MS,80278,USA,New,Silver,2025-03-12
CUST-000510,William,Perkins,lindahill@example.com,4185227200,1983-08-02,Female,322 Johnathan Harbors,,Tonyview,SD,28212,USA,Regular,Silver,2025-08-31
CUST-000511,Sandra,Dalton,jonesterri@example.com,001-293-602-0203,2003-11-15,Female,22775 Heather Cove,,West Jennifer,AZ,17624,USA,New,Bronze,2025-01-11
CUST-000512,Robert,Mercado,mking@example.org,+1-505-493-7775x69198,1993-03-19,Other,291 Fleming Via,,South Kennethton,VI,21357,USA,New,,2024-05-06
CUST-000513,Stephanie,Robinson,bakermegan@example.net,+1-341-596-6229,2003-12-26,Other,0805 Grant Land Suite 670,,Hallfurt,FL,11525,USA,Regular,Gold,2024-07-31
CUST-000514,Linda,Cox,turnerjustin@example.com,207-666-3493x3965,1985-08-11,Female,73226 Ryan Village Apt. 142,,Javierchester,TN,18516,USA,VIP,,2024-07-19
CUST-000515,Joanne,Everett,joseph21@example.net,880.687.9919x62341,1958-09-26,Other,24725 Michael Freeway Apt. 343,,Port Hannahland,CO,93091,USA,New,Gold,2025-08-05
CUST-000516,Melinda,Rice,ujohnson@example.com,(576)794-7576x945,2005-10-04,Other,9746 Velazquez Ranch Suite 163,,Davidburgh,MA,37928,USA,New,Silver,2025-05-04
CUST-000517,Amanda,Odonnell,sara94@example.net,852-869-2559,1963-11-14,Other,13074 John Trail Apt. 426,Apt. 404,East Laura,GA,54955,USA,Regular,Silver,2023-12-12
CUST-000518,Kevin,Stewart,jason07@example.net,(337)331-0081x78522,1968-01-16,Other,84523 Ochoa Shoals Suite 268,,Greenfort,AR,15237,USA,New,,2025-04-14
CUST-000519,Dawn,Martin,holtrobert@example.com,001-523-977-7296x6563,1945-01-19,Male,05278 Angel Land Suite 800,,East Timothyburgh,VA,17281,USA,VIP,Gold,2024-04-29
CUST-000520,Jacob,Ford,davidjohnson@example.com,291.536.8172,1952-07-01,Other,552 Thompson Stravenue Apt. 929,,Bowersstad,DC,94759,USA,VIP,Silver,2023-01-13
CUST-000521,Christina,Wilcox,reneehernandez@example.org,+1-573-793-8992x0457,1959-01-16,Male,6185 Terrence Course,,New Theresaton,NY,25068,USA,Regular,Silver,2023-12-16
CUST-000522,Tyler,Moyer,mariagonzalez@example.org,507-412-6158,1989-04-27,Female,648 Chan Neck Apt. 574,,East Jason,IL,91052,USA,Regular,,2024-01-02
CUST-000523,Donald,Martin,walterskaren@example.com,425-789-2225x606,1958-02-18,Other,3731 Amanda Groves,,Suttonfort,KY,14203,USA,New,Silver,2025-10-13
CUST-000524,Adam,Caldwell,melissadodson@example.org,+1-885-520-1362x6084,1980-10-20,Other,561 Cross Turnpike Suite 055,Suite 912,West Christopherview,CA,10658,USA,Regular,,2025-04-27
CUST-000525,Samantha,Peterson,knelson@example.net,996-793-9578,1995-07-17,Other,0204 Ryan Estate,,North Cindyfort,CT,18320,USA,VIP,,2024-07-14
CUST-000526,Christopher,Parker,ashleywalton@example.com,+1-367-489-7609x873,1971-09-12,Other,19227 Leonard Burgs Suite 598,,Wongchester,MI,31595,USA,Regular,Bronze,2025-01-08
CUST-000527,Sharon,Shepard,james91@example.net,001-465-343-0895x23120,1981-10-05,Other,57644 Marsh Haven Suite 000,,South Tammy,NH,52358,USA,VIP,Bronze,2025-05-11
CUST-000528,Amy,Farmer,kmorales@example.com,001-274-616-3656,1998-11-19,Other,63553 Gonzalez Radial,Suite 496,South Scott,DE,83730,USA,Regular,Bronze,2023-10-03
CUST-000529,Michael,Hudson,nwalker@example.org,001-959-870-2551x282,1987-04-29,Other,3159 Hendricks River Suite 965,Suite 663,Teresaview,VI,38794,USA,New,,2024-07-13
CUST-000530,Kyle,Scott,connerkevin@example.org,(699)893-9344x9743,1961-06-15,Female,30958 Anderson Stream,,Cummingsborough,OK,88189,USA,New,Bronze,2025-01-26
CUST-000531,Dawn,Khan,cory21@example.org,001-597-620-2170x75485,1984-07-18,Female,5792 Benjamin Branch Apt. 449,Suite 461,Lake Cheryl,OK,07658,USA,New,,2025-04-16
CUST-000532,Donald,Mclaughlin,daniel13@example.net,256.858.9635x957,2005-12-31,Female,931 Mccarthy Plaza,,Jaimemouth,MO,51342,USA,VIP,Bronze,2025-04-21
CUST-000533,Charles,Michael,brandon34@example.org,662.420.3347,1961-07-16,Male,104 Elizabeth Station,Suite 868,North Andreamouth,VT,93279,USA,New,Gold,2023-07-02
CUST-000534,Ashley,Ramirez,hernandezlinda@example.org,+1-477-541-7430x4350,1978-08-22,Female,22894 Myers Falls Suite 523,,East Abigail,FL,82238,USA,New,Bronze,2025-07-12
CUST-000535,Albert,Smith,richard13@example.org,3303334677,1987-01-25,Other,5076 Kimberly Ridge Suite 530,,West Darlene,IL,07847,USA,VIP,Bronze,2025-03-20
CUST-000536,Rebecca,Kent,lisa23@example.org,242.302.8471,1973-06-14,Other,24050 Olsen Stravenue,,Hendricksview,TN,72127,USA,VIP,Gold,2023-01-26
CUST-000537,Kimberly,Garcia,smay@example.com,946-419-9240x65838,1994-07-09,Other,258 Hector Island Apt. 956,,Changport,VT,33887,USA,VIP,Silver,2024-03-22
CUST-000538,Jenny,Hernandez,toddburton@example.com,001-912-212-1101,1959-09-08,Male,869 Elizabeth Cliffs Suite 074,,Port Crystalbury,PA,20299,USA,New,Silver,2025-07-31
CUST-000539,Briana,Harvey,heather29@example.com,001-917-412-2276x4338,1955-02-21,Other,2216 Nicholas Islands Suite 963,Apt. 083,West Kelly,NV,02928,USA,VIP,,2023-11-23
CUST-000540,Mary,Porter,alexander70@example.org,5599685195,1976-02-20,Female,6329 Gutierrez Grove,,South Samantha,NJ,42300,USA,VIP,Silver,2023-10-01
CUST-000541,Ernest,Howard,andresmiller@example.com,(681)329-2059x229,1949-05-01,Male,02955 Hall Gardens Suite 262,,Elizabethburgh,AZ,57053,USA,VIP,,2025-03-22
CUST-000542,Matthew,Green,lucasandrea@example.org,531.438.0049,1948-11-18,Other,21215 Dixon Creek,,Amandachester,ND,55178,USA,Regular,,2023-12-20
CUST-000543,Victoria,Evans,garciabrandi@example.net,948-980-6442x00629,1985-01-17,Other,58566 Bautista Locks Suite 196,Apt. 342,New Donaldchester,AS,19484,USA,Regular,Bronze,2024-06-11
CUST-000544,James,Smith,williamsfrank@example.com,+1-931-947-8911,1954-07-03,Female,999 Johnston Pine Apt. 283,,Lake Andreaton,IN,57122,USA,VIP,Silver,2023-05-17
CUST-000545,Andrew,Watts,jasminbrown@example.com,228.753.8631,1984-08-21,Other,43838 Savannah Plaza Apt. 692,,North Shannonside,UT,57149,USA,VIP,Silver,2024-02-07
CUST-000546,Stephen,Graham,michaelathompson@example.net,789.363.3761,2000-06-25,Female,67136 Sanford Coves Apt. 132,,East Rachel,VT,80294,USA,VIP,Gold,2023-04-30
CUST-000547,Emily,Sweeney,michaellopez@example.net,+1-818-775-0677x610,1996-11-04,Female,88143 Christine Mountain,,Huberville,NH,66452,USA,VIP,Bronze,2023-04-17
CUST-000548,Michael,Watkins,amberevans@example.net,320.426.6568x6295,1965-03-24,Male,9899 Matthew Fork,Suite 607,Oliviashire,VI,80170,USA,New,Gold,2024-12-02
CUST-000549,Joseph,Alvarez,thenderson@example.org,001-679-796-7080x89747,1988-01-11,Female,4183 Rodriguez Mountain Apt. 478,Suite 369,South Kellyshire,ND,04165,USA,New,,2022-11-26
CUST-000550,Leslie,Sparks,elizabethrobertson@example.com,2528102627,1970-01-18,Male,82484 Meyer Trail,,North Angela,ND,75622,USA,Regular,Bronze,2023-08-19
CUST-000551,Nancy,Ballard,timothy88@example.org,+1-797-241-8563x027,1947-10-25,Male,56619 Newman Brook,,Paulville,OH,34718,USA,Regular,Silver,2024-07-02
CUST-000552,James,Gonzales,ryan90@example.net,001-370-218-7260x01365,1959-05-21,Other,4299 Phillip Harbor Suite 686,,Fredton,MS,19082,USA,Regular,Silver,2025-02-19
CUST-000553,David,Morris,cheryl67@example.org,662-922-1905x33470,1964-03-13,Male,8455 Carolyn Islands Apt. 138,,West Adam,MP,11227,USA,Regular,Silver,2025-03-13
CUST-000554,Karl,Chandler,craigmiles@example.net,5034622117,1984-09-25,Male,2648 Christina Point Suite 585,,East Breanna,ME,22824,USA,New,,2025-09-29
CUST-000555,Michael,Marquez,craig18@example.com,359.617.1050x8054,1973-01-27,Female,7353 Barton Hills Suite 841,,Wilsonshire,ME,92556,USA,VIP,,2024-11-17
CUST-000556,Ashley,Gonzalez,melanie93@example.org,537-588-0331x83611,1996-11-03,Other,0878 Lisa Point,Apt. 527,Gonzalezport,GU,73226,USA,VIP,,2025-04-03
CUST-000557,Leslie,Brown,davidholt@example.com,535-637-8018x91567,1962-06-05,Female,1776 Brittany Locks Apt. 433,,Taylorshire,KS,49793,USA,VIP,Bronze,2024-02-21
CUST-000558,Russell,Bonilla,brian99@example.net,5012089857,1978-04-23,Female,521 Amber Lodge,Suite 424,Hillhaven,WI,68226,USA,Regular,Bronze,2024-09-21
CUST-000559,Karen,Santana,caguilar@example.org,+1-357-259-5828,1956-02-15,Female,9789 Lori Hills,,Lake Charlene,VI,59726,USA,New,Gold,2023-09-24
CUST-000560,Steven,Howe,ruth45@example.org,236-572-8681x123,1978-02-10,Female,8119 Chelsea Overpass Apt. 459,,Port Andrewshire,SC,22380,USA,New,Silver,2025-07-13
CUST-000561,Sean,Ray,leslie86@example.com,001-933-251-5880,1993-04-09,Male,26011 Kristin Common Apt. 382,,Parkermouth,MI,16395,USA,Regular,Bronze,2025-05-03
CUST-000562,Ronald,Berry,margaret18@example.net,504-850-2437,1949-03-24,Male,873 Todd Dam Suite 135,,Carrollborough,MI,32219,USA,New,Bronze,2023-07-26
CUST-000563,Bruce,Smith,amy61@example.com,+1-747-731-5663x9792,1994-08-06,Other,64369 Donna Villages,Apt. 772,Johnsonburgh,ND,78423,USA,Regular,Bronze,2025-03-26
CUST-000564,Katie,Gray,cooperjohn@example.org,716.644.1610x19753,1970-08-22,Other,51038 Derek Forest Apt. 427,Suite 362,West Cynthiaview,NH,15713,USA,VIP,,2024-02-07
CUST-000565,Beth,Vargas,sarajohnston@example.net,4676649092,2003-12-17,Male,5513 Medina Motorway Apt. 717,,Pamelatown,SD,56182,USA,New,Bronze,2024-06-03
CUST-000566,Susan,Galloway,toddmary@example.com,001-903-743-9881x87387,2005-06-06,Female,336 Juarez Mission,,Port Johnbury,VT,01605,USA,Regular,Silver,2025-04-03
CUST-000567,Cindy,Rodriguez,james60@example.org,+1-326-425-4204,1999-03-01,Male,90577 Adrian Trace,,Carlton,VT,90959,USA,New,Gold,2024-08-26
CUST-000568,Brittany,Padilla,cunninghamerik@example.com,001-938-210-9794x12248,1981-11-03,Other,64963 Gregory Common Suite 422,,Alexisborough,HI,55448,USA,New,Bronze,2024-04-27
CUST-000569,Amanda,Howell,leepatrick@example.com,963-407-0286,1948-05-15,Male,09536 Griffith Cliff,,Jamesside,OR,04587,USA,VIP,Gold,2023-02-19
CUST-000570,Steven,Jacobs,browntroy@example.org,390-307-3971x30722,1957-09-13,Other,087 Diana Park Apt. 210,,Leslieview,WA,53914,USA,VIP,Silver,2022-11-12
CUST-000571,Yolanda,Rodriguez,amyhaney@example.org,407.744.3602x3442,1953-12-03,Male,25239 Campos Divide Apt. 944,,Salinasfort,FM,24132,USA,New,,2025-03-19
CUST-000572,Andrew,Craig,wmay@example.com,232-476-1794,1961-11-13,Male,598 Rodriguez Camp Apt. 119,,West Stephanieside,OR,12417,USA,New,,2023-12-18
CUST-000573,Russell,Gilmore,jessica86@example.com,686.686.2376x0088,1973-07-29,Male,378 Tiffany Creek,,South Kellyshire,DC,11740,USA,Regular,Gold,2023-05-08
CUST-000574,Bradley,Powell,philliphayden@example.net,(635)934-8486,2004-05-05,Female,213 Flores Meadows,Apt. 202,East Jamesfort,TX,97827,USA,Regular,,2024-02-24
CUST-000575,Alexis,Orr,johnskathleen@example.org,9005886346,1982-03-30,Other,88991 Johnny Lodge,Apt. 091,Bradleyberg,GU,31315,USA,Regular,Bronze,2023-04-13
CUST-000576,Troy,Peck,nsingh@example.org,(208)254-8186x7463,1946-04-16,Other,336 Pamela Stream Apt. 711,Apt. 519,Heathermouth,NY,19050,USA,Regular,Gold,2023-04-03
CUST-000577,Sydney,Parker,lopezjordan@example.net,2159353466,1965-02-06,Other,9466 Hernandez Center Apt. 082,Suite 028,Lake Williamberg,SD,29663,USA,VIP,Gold,2025-02-11
CUST-000578,Candace,Wang,hernandezpamela@example.org,9855817452,1994-08-02,Female,364 Stephanie Forges Suite 700,,Christopherville,WI,73903,USA,VIP,Gold,2024-05-17
CUST-000579,Andrea,Rivera,parksshawna@example.net,(255)990-4610,1982-09-27,Male,46600 David Gardens,,South Christopher,CO,95319,USA,Regular,Gold,2025-09-08
CUST-000580,Rebecca,Gonzalez,ashleybranch@example.net,(515)612-0485x07665,1964-06-30,Female,2276 Melissa Hills,,Bryantown,CT,82032,USA,VIP,,2025-06-22
CUST-000581,Joel,Diaz,tamaraparker@example.org,335-486-1768x225,1996-11-16,Female,7086 Padilla Loaf,,Sarahfurt,FL,17543,USA,Regular,,2023-02-06
CUST-000582,Chase,House,ahenson@example.net,784.294.7712x903,1947-02-19,Female,489 Holder Drive,,East Lawrence,KY,27957,USA,New,Silver,2023-08-31
CUST-000583,Kyle,Barnes,hkelley@example.org,456-249-5254,2005-12-09,Other,1119 Schroeder Plains Apt. 827,,North Mercedes,NE,31106,USA,VIP,Silver,2023-10-05
CUST-000584,Matthew,Willis,vincent82@example.net,888-649-6806,1999-05-28,Other,1102 Eugene Wells,,Larryview,CO,95686,USA,VIP,Silver,2023-10-04
CUST-000585,Michelle,Wilson,nwilliams@example.net,560.337.2186x00320,1982-04-20,Male,14003 Ellison Mountains,,East Danielfort,WA,13464,USA,Regular,,2023-05-25
CUST-000586,Steven,Pearson,vwilliams@example.org,+1-762-759-0841x9478,2002-11-16,Other,37535 Jasmin Brooks,,Livingstonside,NC,89105,USA,Regular,,2024-08-09
CUST-000587,Scott,Garner,dtaylor@example.net,001-403-471-6160x88197,2001-02-21,Male,7718 Todd Villages Apt. 076,Apt. 024,Lake Jenniferside,MN,46624,USA,Regular,Silver,2025-06-09
CUST-000588,Tara,Johnson,denisecaldwell@example.com,223.862.2169,1982-10-16,Female,574 Estrada Brooks Suite 751,Suite 913,Heidiberg,CO,42687,USA,New,Gold,2024-03-26
CUST-000589,Darrell,Russell,madeline61@example.org,503.435.0842x4319,1963-01-06,Male,130 Kevin Coves Suite 910,,Micheleton,FL,13730,USA,Regular,Gold,2023-01-01
CUST-000590,Charles,Alvarez,kathryn86@example.net,263-339-5348x1105,2000-04-21,Male,6427 Foley Crossing Suite 738,Suite 512,South Rebeccamouth,AS,13409,USA,VIP,Gold,2023-12-10
CUST-000591,Brittany,Hubbard,vhunter@example.com,626-809-7236x024,1992-08-12,Female,6772 Michael Mills Apt. 073,,Port Vincentville,MN,50868,USA,New,Gold,2023-03-28
CUST-000592,Karen,Castillo,timothysharp@example.org,675-343-8027,1997-10-15,Male,726 Fernando Extensions Suite 468,,Zavalamouth,HI,73246,USA,Regular,,2025-04-02
CUST-000593,Kevin,Williams,ipatterson@example.org,863.427.1353x867,1967-05-26,Male,86879 Richard Skyway,,Port Josehaven,MO,78006,USA,VIP,Silver,2024-05-20
CUST-000594,Gregory,Benson,kimberly40@example.com,7899273961,1971-11-13,Other,53567 Jillian Parkway Suite 755,,Erikland,OR,92836,USA,VIP,Bronze,2024-11-15
CUST-000595,John,Harrington,dylan27@example.org,(927)732-0222x7111,1985-11-12,Other,9171 Martin Tunnel Suite 298,,Danielview,MP,72916,USA,New,Bronze,2025-06-04
CUST-000596,Angela,Johnson,shelbyhouston@example.net,2393220269,2007-08-22,Male,64710 Payne Ways Apt. 770,,Port Whitney,MO,25931,USA,VIP,Silver,2024-01-18
CUST-000597,Kimberly,Beasley,pughkelly@example.org,526.372.4469,1999-03-17,Female,94763 Amber Port Apt. 654,,East Nicoleside,MD,14751,USA,VIP,Silver,2024-03-04
CUST-000598,Jeffery,Jacobs,stevenmoore@example.com,(281)629-1635,2006-04-04,Other,26676 Holloway Motorway Apt. 845,,New Tracy,RI,98663,USA,New,,2024-12-06
CUST-000599,Nathaniel,Chavez,wagneramy@example.com,2673560208,1980-06-07,Male,022 Rebecca Trail,,Nicolebury,RI,04770,USA,New,,2024-09-18
CUST-000600,Amy,Sloan,glennmoore@example.org,432.702.3510,2001-11-27,Other,0193 Campbell Underpass Apt. 369,,Heatherborough,RI,25881,USA,Regular,,2023-09-04
CUST-000601,John,Golden,melissa62@example.net,(420)280-5983x12441,1972-10-30,Male,659 Stephanie Crest Apt. 376,Apt. 177,Briannaview,GA,09094,USA,VIP,,2025-02-06
CUST-000602,Patrick,Larson,danielle93@example.com,891-492-2671x31753,2004-04-25,Male,5286 Reyes Divide Apt. 961,,Stokesbury,AK,01092,USA,Regular,Silver,2025-07-22
CUST-000603,Eric,Harmon,leslie24@example.org,721.315.3550,1961-11-26,Female,91430 Washington Ramp,,Littleview,NH,79860,USA,New,,2024-07-19
CUST-000604,Nicholas,Figueroa,ericdavis@example.net,945.981.9204,1947-06-13,Female,693 Nicole Throughway Apt. 998,,Gomezstad,VI,81439,USA,VIP,,2025-10-04
CUST-000605,Gabriel,Mcdonald,susan40@example.net,285-688-3825x67262,1969-11-26,Male,925 Bradshaw Wall,Suite 519,Jacksonburgh,HI,24561,USA,Regular,Gold,2025-08-31
CUST-000606,Alan,Rodriguez,michaelflynn@example.net,(424)472-8639x4201,1960-04-25,Female,49929 Kristin Rest Suite 627,,East Roberttown,KS,45418,USA,VIP,Silver,2025-06-12
CUST-000607,Brian,Carpenter,elee@example.com,400-439-1019x3353,1954-12-09,Male,19360 Robert Brooks Apt. 770,Suite 646,Lake Kaitlinton,NJ,57638,USA,New,Gold,2025-04-27
CUST-000608,Peter,Robinson,alex95@example.org,523.846.1762x313,1952-01-23,Male,1642 Jennifer Loaf Suite 441,Apt. 727,Barrettfurt,NC,47950,USA,New,Silver,2025-06-12
